run,capability,n,accuracy,soft_accuracy,nll,brier,confidence,ece_15,score_mae,score_within_one,errors,error_rate,latency_ms_mean,latency_ms_p50,latency_ms_p95,_source_file,_line
laya,accounting_reasonableness,80,0.425,0.4157,0.911,0.5679,0.5058,0.0902,,,0,0.0,38.0,37.4,42.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,65
laya,invoice_anomaly_detection,80,0.5625,0.5153,0.9609,0.5246,0.6723,0.177,,,0,0.0,37.6,37.2,40.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,66
laya,fraud_scam_likelihood,80,0.25,0.2594,1.5192,0.8125,0.4456,0.2014,0.8743,0.5375,0,0.0,38.3,37.3,46.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,67
laya,transaction_anomaly_detection,80,0.5375,0.4249,0.9198,0.5612,0.5231,0.1193,,,0,0.0,38.6,37.6,43.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,68
laya,commercial_price_plausibility,80,0.075,0.1962,1.6947,0.8817,0.3473,0.2723,,,0,0.0,38.5,37.3,47.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,69
laya,budget_consistency,80,0.5125,0.4927,1.2317,0.7883,0.8521,0.4091,,,0,0.0,37.0,35.6,42.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,70
laya,resource_planning,80,0.2625,0.2673,1.4298,0.7899,0.4348,0.1951,,,0,0.0,36.8,36.5,43.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,71
laya,capacity_planning,80,0.175,0.2401,1.4473,0.7845,0.3284,0.1534,,,0,0.0,37.5,36.7,40.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,72
laya,inventory_decisions,80,0.45,0.3424,1.1062,0.6703,0.4457,0.1225,,,0,0.0,39.7,37.4,47.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,73
laya,scheduling_feasibility,80,0.3375,0.4236,1.0616,0.8057,0.7609,0.4234,,,0,0.0,36.8,36.5,41.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,74
laya,prioritization_under_constraints,80,0.1875,0.2466,1.4091,0.7618,0.2932,0.1285,,,0,0.0,41.3,40.1,47.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,75
laya,pareto_optimal_decision_taking,80,0.725,0.6661,0.6945,0.454,0.8773,0.1636,,,0,0.0,37.2,36.5,39.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,76
laya,expected_utility_decisions,80,0.4375,0.3733,1.1459,0.6854,0.5406,0.1591,,,0,0.0,40.5,39.5,46.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,77
laya,bayesian_evidence_updating,80,0.6,0.5533,0.6725,0.4817,0.6887,0.1744,,,0,0.0,36.5,36.0,39.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,78
laya,game_theory_judgements,80,0.2875,0.3683,1.1392,0.8804,0.7316,0.4568,,,0,0.0,37.6,36.9,41.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,79
laya,adversarial_agent_reasoning,80,0.875,0.7552,0.3526,0.1667,0.7674,0.1512,,,0,0.0,36.8,36.4,40.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,80
laya,negotiation_judgements,80,0.325,0.2816,1.4212,0.778,0.4567,0.1687,,,0,0.0,37.0,36.5,41.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,81
laya,probability_support_judgement,80,0.2875,0.3469,1.3861,0.9971,0.7845,0.5208,,,0,0.0,38.3,36.6,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,82
laya,probability_calibration_language,80,0.4,0.3232,1.4122,0.6872,0.4491,0.155,,,0,0.0,37.7,37.0,43.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,83
laya,forecast_consistency,80,0.4,0.4261,1.3823,0.9509,0.8855,0.4923,,,0,0.0,36.7,36.4,40.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,84
laya,counterfactual_plausibility,80,0.75,0.5559,0.9218,0.5813,0.762,0.3985,,,0,0.0,36.5,35.9,40.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,85
laya,base_rate_awareness,80,0.7875,0.5828,0.8024,0.4061,0.7167,0.1442,,,0,0.0,36.7,36.2,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,86
laya,sampling_statistical_interpretation,80,0.5625,0.3896,1.0401,0.536,0.4269,0.2912,,,0,0.0,37.4,36.7,43.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,87
laya,unit_understanding,80,0.3375,0.3275,1.3727,0.8026,0.5699,0.2324,,,0,0.0,37.1,36.8,40.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,88
laya,dimensional_consistency,80,0.8125,0.6832,0.6419,0.387,0.8408,0.2551,,,0,0.0,36.2,35.9,40.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,89
laya,order_of_magnitude_reasoning,80,0.4625,0.3554,1.1606,0.6428,0.4657,0.0644,,,0,0.0,37.0,36.3,40.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,90
laya,scale_plausibility,80,0.775,0.7398,0.5603,0.3653,0.9148,0.1616,,,0,0.0,37.8,36.2,41.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,91
laya,geometry_and_embodied_navigation,80,0.325,0.2647,1.3537,0.7462,0.3586,0.2031,,,0,0.0,36.5,36.1,39.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,92
laya,spatial_relation_reasoning,80,0.6375,0.6127,1.3917,0.482,0.7905,0.1761,,,0,0.0,37.3,37.0,39.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,93
laya,route_feasibility,80,0.125,0.2453,1.5114,0.909,0.5066,0.3816,,,0,0.0,40.2,39.6,44.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,94
laya,embodied_affordances,80,0.5,0.4961,1.1701,0.7986,0.8764,0.4123,,,0,0.0,38.2,36.5,45.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,95
laya,physical_commonsense,80,0.4,0.3889,1.4275,0.9765,0.8362,0.5,,,0,0.0,37.9,36.5,46.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,96
laya,mechanical_system_reasoning,80,0.1875,0.1917,20.445,1.5928,0.9835,0.796,,,0,0.0,38.4,37.4,44.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,97
laya,object_permanence_state_tracking,80,0.2375,0.288,2.1793,1.1084,0.7779,0.5569,,,0,0.0,37.3,36.7,41.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,98
laya,temporal_ordering,80,0.3125,0.3116,1.5375,0.9277,0.6847,0.3784,,,0,0.0,39.1,37.4,45.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,99
laya,calendar_time_zone_understanding,80,0.675,0.6046,0.7363,0.4253,0.75,0.1162,,,0,0.0,36.8,36.6,39.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,100
laya,historical_fact_verification,80,0.575,0.5594,0.9501,0.6762,0.8665,0.4074,,,0,0.0,36.9,36.4,41.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,101
laya,historical_anachronism_detection,80,0.3875,0.4651,0.942,0.7215,0.7553,0.3768,,,0,0.0,36.8,36.3,40.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,102
laya,geographical_consistency,80,0.425,0.374,1.5393,1.0051,0.8349,0.5624,,,0,0.0,36.9,36.2,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,103
laya,weather_state_interpretation,80,0.225,0.3217,1.5621,1.1191,0.8455,0.6309,,,0,0.0,37.3,36.3,41.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,104
laya,scientific_hypothesis_plausibility,80,0.3875,0.298,1.3998,0.8709,0.5724,0.4632,,,0,0.0,37.0,36.6,39.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,105
laya,experimental_design_judgement,80,0.8125,0.4714,0.846,0.4427,0.5368,0.2852,,,0,0.0,37.8,37.0,41.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,106
laya,measurement_uncertainty_reasoning,80,0.325,0.3871,1.257,0.9245,0.8009,0.4759,,,0,0.0,36.7,36.3,38.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,107
laya,biological_system_reasoning,80,0.7,0.6271,0.8241,0.4907,0.8198,0.2314,,,0,0.0,37.1,36.3,40.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,108
laya,biological_signal_understanding,80,0.6875,0.5196,0.8021,0.4363,0.6339,0.0579,,,0,0.0,37.0,36.4,39.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,109
laya,medical_differential_reasoning_benchmarks,80,1.0,0.8249,0.1997,0.0683,0.8249,0.1751,,,0,0.0,36.4,35.9,38.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,110
laya,medical_chronology_consistency,80,0.8,0.687,0.51,0.3284,0.8134,0.1435,,,0,0.0,36.9,36.5,39.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,111
laya,translation_correctness,80,0.3125,0.2748,2.4384,1.1105,0.7691,0.4888,,,0,0.0,37.9,36.8,43.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,112
laya,grammar_judgement,80,0.425,0.3837,1.4846,0.6552,0.5362,0.159,,,0,0.0,38.5,37.3,48.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,113
laya,glossary_adherence,80,0.875,0.773,0.3504,0.2122,0.846,0.1323,,,0,0.0,37.4,36.2,42.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,114
laya,synonym_semantic_substitution_scoring,80,0.1625,0.1884,1.7879,0.8634,0.3336,0.1711,,,0,0.0,37.2,37.0,40.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,115
laya,word_sense_disambiguation,80,0.9625,0.8861,0.1362,0.064,0.8891,0.0999,,,0,0.0,36.6,36.1,40.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,116
laya,language_dialect_identification,80,0.825,0.8419,0.335,0.1772,0.9056,0.1072,,,0,0.0,37.6,37.1,41.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,117
laya,code_switch_understanding,80,0.0,0.115,2.2047,1.0468,0.3985,0.3985,,,0,0.0,36.9,36.5,40.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,118
laya,pragmatic_intent_understanding,80,0.4125,0.3386,1.511,0.6973,0.4733,0.1947,,,0,0.0,37.8,37.1,42.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,119
laya,sarcasm_and_humor_understanding,80,0.6,0.3682,1.2587,0.6351,0.5118,0.2873,,,0,0.0,37.8,36.8,44.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,120
laya,humor_explanation_correctness,80,1.0,0.7112,0.3617,0.137,0.7112,0.2888,,,0,0.0,37.7,36.9,43.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,121
laya,mood_atmosphere_understanding,80,0.8375,0.6708,0.4768,0.2404,0.6814,0.1881,,,0,0.0,36.8,36.3,40.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,122
laya,tone_register_classification,80,0.725,0.6047,0.7028,0.3629,0.6499,0.1924,,,0,0.0,37.4,36.9,41.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,123
laya,dialogue_coherence,80,0.3,0.2165,1.6455,0.8432,0.3957,0.3002,,,0,0.0,37.2,36.6,41.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,124
laya,conversation_state_tracking,80,0.5875,0.5439,1.2763,0.6525,0.8272,0.2821,,,0,0.0,37.5,36.8,43.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,125
laya,persona_consistency,80,0.425,0.3334,1.1678,0.6334,0.3899,0.1557,,,0,0.0,37.2,37.0,39.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,126
laya,theory_of_mind_false_belief_reasoning,80,0.8,0.7451,0.4273,0.2543,0.8154,0.0664,,,0,0.0,38.3,37.1,43.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,127
laya,embodied_unknowns,80,0.375,0.4505,1.2603,0.87,0.8499,0.4749,,,0,0.0,39.8,38.7,45.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,128
laya,embodied_time_aware_world_views,80,0.5375,0.5491,1.3759,0.8283,0.9614,0.4239,,,0,0.0,37.8,36.9,42.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,129
laya,embodied_emotions,80,0.8375,0.5485,0.6653,0.3325,0.5611,0.2808,,,0,0.0,38.2,37.3,43.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,130
laya,emotion_cause_attribution,80,0.675,0.6425,0.4793,0.3133,0.6773,0.2367,,,0,0.0,37.3,37.0,40.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,131
laya,social_norm_reasoning,80,0.3625,0.3203,1.2391,0.6813,0.4432,0.2663,,,0,0.0,37.3,36.7,41.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,132
laya,relationship_permission_reasoning,80,0.5125,0.5356,0.8557,0.6276,0.7907,0.3069,,,0,0.0,37.0,36.5,38.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,133
laya,embodied_animal_understanding,80,0.525,0.3834,1.4657,0.6924,0.5917,0.2384,,,0,0.0,38.6,37.1,44.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,134
laya,animal_affordance_constraint_reasoning,80,0.4875,0.5135,1.2084,0.8248,0.9179,0.4706,,,0,0.0,37.0,36.4,41.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,135
laya,narrative_next_event_plausibility,80,0.625,0.4506,1.0859,0.6668,0.6991,0.3715,,,0,0.0,38.7,37.2,47.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,136
laya,character_goal_consistency,80,0.75,0.7078,0.5582,0.3818,0.8689,0.2028,,,0,0.0,36.8,36.1,42.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,137
laya,ocr_ngram_based_text_recognition,80,0.5625,0.4103,1.0248,0.5547,0.4949,0.1532,,,0,0.0,38.4,37.5,42.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,138
laya,noisy_ocr_reconstruction,80,0.075,0.1843,1.8916,1.1813,0.6845,0.6095,,,0,0.0,37.0,36.4,43.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,139
laya,document_field_association,80,0.175,0.1939,3.8046,1.4979,0.9354,0.7604,,,0,0.0,37.8,36.9,43.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,140
laya,document_type_classification,80,0.85,0.8346,0.7354,0.2864,0.9698,0.1638,,,0,0.0,38.4,37.7,43.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,141
laya,document_workflow_state,80,0.225,0.259,2.6938,1.2017,0.8108,0.5858,,,0,0.0,37.1,36.4,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,142
laya,table_reasoning_from_linearized_text,80,0.2625,0.2492,1.6591,0.9,0.5447,0.2822,,,0,0.0,39.3,38.7,43.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,143
laya,spreadsheet_formula_semantics_from_text,80,0.225,0.26,2.075,0.9797,0.6325,0.4091,,,0,0.0,38.0,36.3,54.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,144
laya,form_completeness,80,0.5375,0.5005,1.1518,0.506,0.6029,0.1728,,,0,0.0,38.1,37.6,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,145
laya,contract_clause_consistency,80,0.0,0.1719,1.8447,1.0327,0.5115,0.5115,,,0,0.0,37.5,36.9,41.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,146
laya,requirement_traceability,80,0.325,0.2427,1.8059,0.8681,0.4823,0.204,,,0,0.0,38.0,37.1,44.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,147
laya,business_process_conformance,80,0.2625,0.2686,2.6206,1.2913,0.9068,0.6443,,,0,0.0,36.9,36.5,40.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,148
laya,email_thread_state_understanding,80,0.8125,0.7351,0.8462,0.3761,0.9116,0.2246,,,0,0.0,38.3,37.0,46.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,149
laya,action_item_extraction_verification,80,0.6,0.6866,0.519,0.3816,0.829,0.2697,,,0,0.0,36.8,36.0,41.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,150
laya,product_catalog_matching,80,0.3875,0.2865,1.3026,0.7057,0.3586,0.0567,,,0,0.0,39.8,38.6,45.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,151
laya,compatibility_matching,80,0.3625,0.3591,1.8974,1.1441,0.9225,0.5947,,,0,0.0,36.3,35.8,41.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,152
laya,taxonomy_category_assignment,80,0.65,0.5853,0.651,0.3653,0.6439,0.26,,,0,0.0,36.9,36.4,41.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,153
laya,multi_label_topic_classification,80,0.55,0.5538,1.1953,0.7585,0.9257,0.3757,,,0,0.0,36.4,36.1,38.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,154
laya,domain_identification,80,0.7625,0.5087,0.7463,0.4027,0.5434,0.2191,,,0,0.0,36.8,36.2,42.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,155
laya,expertise_level_estimation_of_text,80,0.6875,0.5591,0.7724,0.4215,0.6632,0.2342,,,0,0.0,37.2,36.6,41.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,156
laya,explanation_necessity_judgement,80,0.4,0.4071,1.388,0.9633,0.8713,0.4713,,,0,0.0,37.5,36.8,41.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,157
laya,explanation_quality_judgement,80,0.6,0.3415,1.6068,0.7923,0.6225,0.4393,,,0,0.0,38.2,37.5,42.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,158
laya,rationale_to_answer_consistency,80,0.8,0.74,0.4985,0.3292,0.8841,0.2245,,,0,0.0,39.0,36.8,52.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,159
laya,constraint_satisfaction_judgement,80,0.775,0.7005,0.572,0.3481,0.8358,0.1507,,,0,0.0,36.8,36.3,40.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,160
laya,soft_vs_hard_constraint_discrimination,80,0.7625,0.5652,0.7513,0.3902,0.6553,0.1294,,,0,0.0,37.3,36.7,41.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,161
laya,preference_learning_from_explicit_examples,80,0.275,0.3538,1.2482,0.9435,0.7551,0.5061,,,0,0.0,38.2,37.7,41.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,162
laya,multi_criteria_scoring_consistency,80,0.5875,0.5743,0.9454,0.6407,0.8729,0.2957,,,0,0.0,37.9,36.9,44.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,163
laya,rubric_based_quality_assessment,80,0.175,0.2701,1.5183,0.797,0.4325,0.2898,0.9624,0.575,0,0.0,37.7,37.2,42.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,164
laya,comparative_judgement_transitivity,80,0.4375,0.4629,1.5877,0.9567,0.9309,0.5003,,,0,0.0,36.6,36.2,39.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,165
laya,pairwise_preference_prediction,80,0.4875,0.3716,1.038,0.62,0.4462,0.0851,,,0,0.0,38.5,37.3,46.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,166
laya,set_coverage_diversity_judgement,80,0.4125,0.4062,1.0462,0.6467,0.569,0.1948,,,0,0.0,36.5,35.9,39.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,167
laya,redundancy_detection,80,0.475,0.3008,1.3584,0.7665,0.5091,0.4098,,,0,0.0,37.5,36.9,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,168
laya,information_density_judgement,80,0.0,0.1358,2.0172,1.2377,0.6649,0.6649,1.0634,0.325,0,0.0,37.4,36.6,41.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,169
laya,data_quality_validation,80,0.5125,0.4996,1.679,0.813,0.8904,0.3779,,,0,0.0,38.4,37.2,44.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,170
laya,synthetic_data_plausibility,80,0.4625,0.5798,0.6756,0.5055,0.743,0.2925,,,0,0.0,37.0,36.7,40.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,171
laya,class_label_leakage_detection,80,0.775,0.6871,0.5464,0.3544,0.8187,0.1111,,,0,0.0,36.7,36.0,38.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,172
laya,dataset_example_quality,80,0.35,0.327,1.6427,0.8631,0.6356,0.3465,,,0,0.0,38.5,37.6,44.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,173
laya,benchmark_contamination_clues,80,0.4625,0.4283,1.2898,0.7409,0.7174,0.3,,,0,0.0,38.4,37.2,43.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,174
laya,adversarial_example_detection,80,0.625,0.4753,0.9432,0.5162,0.6248,0.2225,,,0,0.0,37.7,37.5,42.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,175
laya,spurious_correlation_resistance,80,0.5375,0.5461,1.8322,0.6641,0.8225,0.2877,,,0,0.0,37.6,37.1,40.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,176
laya,invariant_detection,80,0.7875,0.6599,0.5237,0.3433,0.7699,0.1453,,,0,0.0,36.5,36.2,40.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,177
laya,boundary_condition_judgement,80,0.8125,0.7131,0.4284,0.2768,0.8019,0.0892,,,0,0.0,36.6,35.9,40.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,178
laya,failure_mode_classification,80,0.4375,0.4008,1.565,0.7841,0.7084,0.2709,,,0,0.0,38.0,37.1,43.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,179
laya,recoverability_judgement,80,0.1875,0.2033,4.8982,1.5532,0.9784,0.7909,,,0,0.0,37.6,36.9,40.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,180
laya,reversibility_destructiveness,80,0.625,0.4011,1.0707,0.5607,0.4713,0.1777,,,0,0.0,38.0,37.1,42.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,181
laya,operational_urgency,80,0.1,0.3023,1.4959,0.8577,0.5402,0.4402,0.8517,0.7,0,0.0,38.1,37.4,41.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,182
laya,change_risk_judgement,80,0.225,0.2943,1.5338,0.9576,0.6927,0.4677,0.8527,0.725,0,0.0,37.5,37.0,40.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,183
laya,regression_likelihood_judgement,80,0.2875,0.2454,1.9886,0.9603,0.5959,0.3084,1.0215,0.4375,0,0.0,37.1,36.7,40.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,184
laya,human_vs_machine_task_suitability,80,0.5875,0.43,1.1513,0.5702,0.5397,0.1916,,,0,0.0,38.2,37.5,43.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,185
laya,live_data_requirement,80,0.625,0.6149,0.6974,0.5045,0.8375,0.2873,,,0,0.0,37.4,36.4,41.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,186
laya,information_acquisition_value,80,0.5125,0.4882,0.9486,0.6618,0.7373,0.2431,,,0,0.0,37.7,36.5,44.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,187
laya,stopping_decision_sufficiency,80,0.8125,0.7332,0.4356,0.275,0.8416,0.1255,,,0,0.0,38.2,36.9,46.2,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,188
laya,confidence_vs_evidence_consistency,80,0.1,0.2195,1.6438,1.0774,0.6754,0.5882,,,0,0.0,40.3,38.4,49.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,189
laya,self_consistency_across_outputs,80,0.6375,0.6515,0.7463,0.5061,0.8756,0.2381,,,0,0.0,40.0,37.6,51.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,190
laya,granularity_selection,80,0.8125,0.6931,0.4895,0.2382,0.7526,0.2118,,,0,0.0,37.6,36.7,41.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,191
laya,abstraction_level_matching,80,0.3875,0.4073,1.0892,0.645,0.5806,0.2477,,,0,0.0,37.2,36.5,41.7,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,192
laya,analogy_validity,80,0.35,0.3029,1.2688,0.7035,0.4169,0.2728,,,0,0.0,37.3,37.0,40.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,193
laya,category_error_detection,80,0.9,0.8704,0.2479,0.1292,0.895,0.052,,,0,0.0,37.1,36.9,40.1,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,194
laya,cognitive_bias_illogic_detection,80,0.5875,0.5369,1.1459,0.4874,0.6407,0.1114,,,0,0.0,37.9,37.1,42.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,195
laya,contradiction_resolution,80,0.75,0.4619,0.8377,0.4434,0.4825,0.2675,,,0,0.0,37.6,37.1,41.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,196
laya,scope_reasoning,80,0.5,0.4362,1.1435,0.6432,0.6506,0.3366,,,0,0.0,37.6,37.1,40.6,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,197
laya,quantifier_reasoning_in_natural_text,80,0.525,0.4839,1.0156,0.5655,0.6464,0.3156,,,0,0.0,37.0,36.7,40.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,198
laya,negation_polarity_tracking,80,0.75,0.5129,1.0156,0.551,0.6932,0.4492,,,0,0.0,37.0,36.8,39.8,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,199
laya,reference_coreference_resolution,80,0.475,0.4648,2.4367,0.9128,0.8846,0.4281,,,0,0.0,37.9,37.3,41.4,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,200
laya,comparative_language_reasoning,80,0.5375,0.4609,1.1185,0.6354,0.6511,0.3307,,,0,0.0,38.2,37.3,43.5,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,201
laya,definition_adherence,80,0.5,0.4995,1.0263,0.6899,0.7735,0.2735,,,0,0.0,36.4,35.8,39.0,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,202
laya,local_rule_over_world_knowledge_judgement,80,0.7875,0.7287,0.4775,0.3115,0.8516,0.0917,,,0,0.0,37.1,36.1,42.3,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,203
laya,world_model_consistency,80,0.4875,0.4477,1.3786,0.8969,0.8768,0.5187,,,0,0.0,37.0,35.7,47.9,/Users/admin/Code/typed-decision-bench/output/laya_stats.jsonl,204
